Product_Name,Stars,Ratings,Reviews,current_price,MRP,channel,Operating_system,Picture_qualtiy,Speaker,Frequency,Image_url,,
SAMSUNG,0,0,0,₹56450,₹80000,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krgohow0/television/x/p/f/ua55au7500-samsung-original-imag58wknzsphrvj.jpeg?q=70,,
Croma,4.2,1773,217,₹7990,₹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,,
Croma,5,0,0,₹16990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: FireTv OS 6,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l0cr4i80/television/j/q/9/-original-imagc5yfj7ymkg9e.jpeg?q=70,,
LG,0,0,0,₹125390,₹209990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l071d3k0/television/i/e/i/-original-imagcf7fvgdzwdnt.jpeg?q=70,,
LG,4.7,0,0,₹159999,₹214990,Netflix|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,120 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/joonafk0/television/e/h/c/lg-oled55b8pta-original-imafb3ahwembe9h9.jpeg?q=70,,
Adsun,3.8,6742,930,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,,
LG,4.5,0,0,₹64999,₹99990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kg9qbgw0/television/f/w/z/lg-49nano80tna-original-imafwjxkycavkrkg.jpeg?q=70,,
LG,4.2,0,0,₹19900,₹21900,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,IPS,https://rukminim1.flixcart.com/image/312/312/k2xmd8w0/television/a/m/3/lg-32lk526bpta-original-imafm6435gbpcqfm.jpeg?q=70,,
LG,0,0,0,₹56440,₹84990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/ktszgy80/television/y/8/b/55up7550ptz-55up7550ptz-lg-original-imag72ktsfu8j5zy.jpeg?q=70,,
Croma,4.2,0,0,₹11990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,,
SAMSUNG,4.5,0,0,₹144990,₹211900,Ultra HD (4K) 3840 x 2160 Pixels,60 W Speaker Output,120 Hz Refresh Rate,4 x HDMI | 2 x USB,1 Year Warranty on Product and Additional 1 Year for Panel,https://rukminim1.flixcart.com/image/312/312/knni7ww0/television/w/a/x/qa55qn90aaklxl-samsung-original-imag2a6bajwdhhgr.jpeg?q=70,,
SAMSUNG,0,0,0,₹318700,₹399900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,60 W Speaker Output,120 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k0y6cnk0/television/r/y/h/samsung-qa65q90rakxxl-original-imafkmp5s2tzfnhd.jpeg?q=70,,
Vu,4.2,0,0,₹116000,0,Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k2w6xe80/television/9/y/4/vu-vu-s-oauhd65-original-imafm59fyy3w4xff.jpeg?q=70,,
Adsun,3.8,6742,930,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,,
ONIDA,0,0,0,₹28999,₹33490,Youtube,Full HD 1920 x 1080 Pixels,16W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 3 x USB,https://rukminim1.flixcart.com/image/312/312/kelptow0/television/x/v/b/onida-43fiz-r-original-imafv98yhthawewh.jpeg?q=70,,
SAMSUNG,4.4,0,0,₹129900,0,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,100 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jialea80/television/8/n/z/samsung-49nu8000-original-imaf64f2g5dhyyrt.jpeg?q=70,,
Adsun,3.8,6742,930,₹6999,₹18999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,10 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/j/f/u/a-2440s-adsun-original-imagbhqzg9ea4cg5.jpeg?q=70,,
Croma,3.9,0,0,₹18990,₹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/0/d/b/crel040fof024601-croma-original-imagd69uunejcz4d.jpeg?q=70,,
SAMSUNG,4.7,0,0,₹122299,₹209900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jialea80/television/f/x/r/samsung-55nu7100-original-imaf64eyph7tkw5c.jpeg?q=70,,
SONY,4.7,0,0,₹63500,₹82900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krme93k0/television/9/i/q/kd-43x80j-kd-43x80j-sony-original-imag5dh7eeu3hwty.jpeg?q=70,,
SAMSUNG,4,0,0,₹18740,₹21900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kf5pzm80/television/d/d/a/samsung-ua32t4310akxxl-original-imafvz8ze5gbpffh.jpeg?q=70,,
Adsun,3.8,6742,930,₹6199,₹12999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+ Grade,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/h/i/m/a-2400n-adsun-original-imag5ecpqjfzews3.jpeg?q=70,,
Panasonic,0,0,0,₹87439,₹119990,Ultra HD (4K) 3840 x 2160 Pixels,20 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year From Date of Purchase,https://rukminim1.flixcart.com/image/312/312/kt1u3rk0/television/e/f/3/th-65jx750dx-panasonic-original-imag6h8kbxqhfaef.jpeg?q=70,,
SAMSUNG,2.3,0,0,₹341900,₹399900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,200 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jialea80/television/v/m/w/samsung-65q7fn-original-imaf64f2fzug5wbp.jpeg?q=70,,
LG,0,0,0,₹217000,₹254990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kg6vfrk0/television/5/p/z/lg-65nano91tna-original-imafwh9cmgqprryq.jpeg?q=70,,
Croma,4.2,1773,217,₹7990,₹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x814 Pixels,24W x 48 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/v/h/3/22kp32s4f-hd-32inches-android-smart-tv-wide-viewing-angle-size-original-imagbsjzf5n8asyu.jpeg?q=70,,
LG,0,0,0,₹269999,₹339990,Netflix|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,120 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/joonafk0/television/e/h/c/lg-oled55b8pta-original-imafb3ahwembe9h9.jpeg?q=70,,
SAMSUNG,0,0,0,₹341990,₹441900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqse07k0/television/r/p/b/qa75q60aakxxl-samsung-original-imag4qf5nnwg9egm.jpeg?q=70,,
Adsun,3.8,6730,929,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,,
LG,0,0,0,₹174999,₹209990,Netflix|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/j8t35ow0/television/9/h/d/lg-65uj632t-original-imaeynrcgzfxnscw.jpeg?q=70,,
SAMSUNG,5,0,0,₹154900,0,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,200 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jialea80/television/q/c/k/samsung-75nu8000-original-imaf64ffsapydczh.jpeg?q=70,,
BPL,0,0,0,₹34990,₹60000,Ultra HD (4K) 3840 x 2160 - Ultra HD Pixels,8W x 2 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 1 x USB,2 Year Comprehensive Domestic Warranty,https://rukminim1.flixcart.com/image/312/312/kqidx8w0/television/t/w/7/50u-a4310-bpl-original-imag4hk3vgvtenuh.jpeg?q=70,,
Croma,4.3,0,0,₹11990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,,
SAMSUNG,4.4,0,0,₹179900,0,Operating System: Tizen,Ultra HD (4K) 3840x2160 Pixels,40 W Speaker Output,200 Hz Refresh Rate,4 x HDMI | 3 x USB,https://rukminim1.flixcart.com/image/312/312/j3xbzww0/television/y/g/v/samsung-49ks7000-original-imaeuyd4hgm7femp.jpeg?q=70,,
SAMSUNG,3.4,0,0,₹129900,0,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 × 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jbpeavk0/television/4/g/g/samsung-49mu6470-original-imaffy2d346qqhgg.jpeg?q=70,,
SAMSUNG,0,0,0,₹440900,0,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,200 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/j4fwpzk0/television/g/g/p/samsung-65q7f-original-imaevcq2f9zrqwgj.jpeg?q=70,,
Adsun,3.8,6730,929,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,,
MOTOROLA,4.4,2762,508,₹44999,₹49999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 × 2160 Pixels,50 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kfzq8i80/television/g/z/a/motorola-55sauhdmg-original-imafwc56btcf9awy.jpeg?q=70,,
Adsun,0,0,0,₹27999,₹43999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/h/c/b/50aesl1-adsun-original-imag5ecwjrm6ufsn.jpeg?q=70,,
TCL,3.9,0,0,₹47499,₹79990,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,https://rukminim1.flixcart.com/image/312/312/k2w6xe80/television/n/3/f/tcl-55p2mus-l55p2mus-original-imafm59fwr6hm8rc.jpeg?q=70,,
Croma,3.9,0,0,₹18990,₹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/0/d/b/crel040fof024601-croma-original-imagd69uunejcz4d.jpeg?q=70,,
SAMSUNG,0,0,0,₹50990,₹64900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqv8vww0/television/c/m/1/ua43au7500-samsung-original-imag4s9zwhx7jyx2.jpeg?q=70,,
LG,4.4,0,0,₹54990,0,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kex5ci80/television/5/z/z/lg-55un7300ptc-original-imafvg6rzyzkm7yb.jpeg?q=70,,
Nokia,4.3,23243,3975,₹16999,₹19999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,39 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kfwvcsw0/television/m/x/3/nokia-32tahdn-original-imafw8xg5rw87ukj.jpeg?q=70,,
Adsun,3.8,6730,929,₹16999,₹39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/g/e/s/a-4300s-f-adsun-original-imagbhqpwyw8z8bp.jpeg?q=70,,
SONY,0,0,0,₹122000,₹199990,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,120 Hz Refresh Rate,4 x HDMI | 2 x USB,1 Year Manufacturer Warranty,https://rukminim1.flixcart.com/image/312/312/kt39jm80/television/m/f/k/kd-65x85j-sony-original-imag6gj97e6zyzjp.jpeg?q=70,,
Sansui,4.3,0,0,₹119990,0,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 3 x USB,VA,https://rukminim1.flixcart.com/image/312/312/television/h/3/r/sansui-snc55cx0zsa-original-imaeztyghvryhfzp.jpeg?q=70,,
Croma,0,0,0,₹32990,₹60000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l2hwwi80/television/m/o/9/crel050uoa024601-croma-original-imagdts66cpddk4g.jpeg?q=70,,
Vu,4.1,0,0,₹50851,₹51000,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jjn6d8w0/television/r/g/p/vu-50bu116-original-imaf762xbghgp3p9.jpeg?q=70,,
SAMSUNG,0,0,0,₹149990,₹257900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,60 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqse07k0/television/q/k/l/qa65q80aaklxl-samsung-original-imag4qf5sdfxgbmn.jpeg?q=70,,
SAMSUNG,0,0,0,₹119990,₹192990,Ultra HD (4K) 4K QLED (3840 x 2160) Pixels,60 Watts Speaker Output,120 Hz Refresh Rate,4 x HDMI | 2 x USB,1 YEAR,https://rukminim1.flixcart.com/image/312/312/ks7tuvk0/television/8/b/a/qa65qn85aaklxl-samsung-original-imag5u2zztzpav38.jpeg?q=70,,
SAMSUNG,3.9,0,0,₹62900,0,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Full HD 1920 x 1080 Pixels,20 w Speaker Output,100 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/television/9/9/t/samsung-43k5300-original-imaemppken96g3ed.jpeg?q=70,,
LG,4.7,0,0,₹164999,₹264990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,100 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jy3anbk0/television/j/v/h/lg-65sm9000pta-original-imafgcrpawrszauz.jpeg?q=70,,
LG,4.6,0,0,₹149999,₹229990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,120 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k1s6ljk0/television/s/r/3/lg-oled55c9pta-original-imafkt9pf9gumafg.jpeg?q=70,,
LG,4.6,0,0,₹49990,₹74990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k1s6ljk0/television/q/s/k/lg-50um7300pta-original-imafha3gkhwyybbg.jpeg?q=70,,
SAMSUNG,4,0,0,₹26900,0,HD Ready 1366 x 768 Pixels,40 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,A+,https://rukminim1.flixcart.com/image/312/312/jialea80/television/b/g/8/samsung-43n5100-original-imaf64ewtyhwx4gy.jpeg?q=70,,
SAMSUNG,4.6,0,0,₹85000,₹134900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kfbfr0w0/television/z/c/g/samsung-qa55q60takxxl-original-imafvs8y58upfwrp.jpeg?q=70,,
Adsun,3.8,6730,929,₹7999,₹16999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Grade,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/t/b/d/a-3200n-adsun-original-imag5ecyt6ystkrv.jpeg?q=70,,
SAMSUNG,5,0,0,₹179999,₹374900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,200 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jnm2efk0/television/c/a/z/samsung-qa65q6fnakxxl-original-imaf64fyuszxgyn4.jpeg?q=70,,
Panasonic,0,0,0,₹55915,₹73990,Ultra HD (4K) 3840 x 2160 Pixels,20 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year From Date of Purchase,https://rukminim1.flixcart.com/image/312/312/l0o6nbk0/television/t/x/c/th-55lx700dx-panasonic-original-imagcejh5enwhxvf.jpeg?q=70,,
LG,4.4,0,0,₹89990,₹159990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqse07k0/television/g/d/o/65nano73tpz-65nano73tpz-lg-original-imag4q3xrym7ymag.jpeg?q=70,,
Compaq,4.3,0,0,₹99999,₹229990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kekadu80/television/v/z/g/compaq-cq65aoqd-original-imafv7n7h9psrdgz.jpeg?q=70,,
LG,4.5,0,0,₹80990,0,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 1 x USB,https://rukminim1.flixcart.com/image/312/312/j7ksia80/television/5/d/c/lg-49uj632t-original-imaexshpzasrggyz.jpeg?q=70,,
TCL,0,0,0,₹58999,₹119900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l2nmnww0/television/l/i/k/-original-imagdybfadpxegvw.jpeg?q=70,,
InnoQ,4.1,0,0,₹13790,₹35990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l2jcccw0/television/m/e/u/-original-imagdun9tvaf6zfx.jpeg?q=70,,
SONY,4.3,0,0,₹27489,₹29900,Netflix|Youtube,Operating System: Linux based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kawtvgw0/television/c/k/j/sony-kdl-32w6100-original-imafsd854nzy9qf9.jpeg?q=70,,
Blaupunkt,4.4,6977,1601,₹19999,₹28999,Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,40 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l12h1u80/television/r/0/o/-original-imagcppfcskxycz7.jpeg?q=70,,
SAMSUNG,4.3,0,0,₹69500,0,Full HD 1920 x 1080 Pixels,20 w Speaker Output,100 Hz Refresh Rate,2 x HDMI | 2 x USB,A+,https://rukminim1.flixcart.com/image/312/312/television/k/f/7/samsung-49k5100-original-imaempph6gxghzyz.jpeg?q=70,,
LG,4.8,0,0,₹77990,0,Operating System: WebOS,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate,3 x HDMI | 2 x USB,https://rukminim1.flixcart.com/image/312/312/jb6tksw0/television/3/u/h/lg-49lj617v-original-imafyhcugrt3u4qf.jpeg?q=70,,
SONY,4.3,0,0,₹27489,₹29900,Netflix|Youtube,Operating System: Linux based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kawtvgw0/television/c/k/j/sony-kdl-32w6100-original-imafsd854nzy9qf9.jpeg?q=70,,
SAMSUNG,4.3,0,0,₹69500,0,Full HD 1920 x 1080 Pixels,20 w Speaker Output,100 Hz Refresh Rate,2 x HDMI | 2 x USB,A+,https://rukminim1.flixcart.com/image/312/312/television/k/f/7/samsung-49k5100-original-imaempph6gxghzyz.jpeg?q=70,,
SAMSUNG,0,0,0,₹109990,₹145900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krgohow0/television/f/s/i/ua65au9070-samsung-original-imag58we3y9aqkp6.jpeg?q=70,,
Croma,4.2,1773,217,₹7990,₹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,,
SAMSUNG,3.6,0,0,₹284900,0,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,60 W Speaker Output,200 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/television/b/u/x/samsung-ua55ks9000klxl-original-imaekc8he3rcyqhh.jpeg?q=70,,
LG,4.4,0,0,₹68990,0,Netflix|Youtube,Operating System: WebOS,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/j7ksia80/television/s/9/h/lg-49lj554t-original-imaexshpqytm3jkk.jpeg?q=70,,
PHILIPS,4.2,0,0,₹48999,₹89900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kmqn3bk0/television/v/p/f/55put8215-94-philips-original-imagfkpbcqsg5hkq.jpeg?q=70,,
Adsun,3.8,6742,930,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,,
